Trial  Epoch   LepIsoRank  MetPhiRank  MLLRank  ScoreRank  StatsScore     MLLKS     MetPhiKS  LepIsoKS  SortKey
60     27500   4517        10262       3515     10912      1954.785008    0.151699  0.081390  0.372609  13777.000000
78     71000   1718        11827       1951     615        176.380070     0.125240  0.098228  0.290184  13778.000000
9      35000   1746        6137        7644     7020       887.107718     0.225595  0.049841  0.291500  13781.000000
71     88500   15326       184         13599    12831      2965.587909    0.461692  0.008407  0.907300  13783.000000
78     73500   2796        8450        5334     3645       375.995005     0.182327  0.066277  0.325100  13784.000000
18     87500   10795       4459        9325     12661      2842.930339    0.266367  0.038687  0.549600  13784.000000
37     21000   8351        4106        9678     14979      6816.891947    0.276506  0.036528  0.476600  13784.000000
73     9500    11368       4052        9733     14579      5388.185271    0.278286  0.036254  0.570100  13785.000000
64     16500   5324        4857        8929     4846       499.703404     0.254839  0.041073  0.395000  13786.000000
35     58000   10395       8373        5414     8488       1210.689336    0.183806  0.065544  0.537553  13787.000000
84     57500   8336        11908       1880     166        122.665314     0.124102  0.099154  0.476254  13788.000000
16     35500   3186        5976        7815     8596       1236.837486    0.228597  0.048690  0.335723  13791.000000
28     10500   14505       3929        9862     12147      2527.473168    0.282167  0.035559  0.762862  13791.000000
84     18000   13810       2116        11677    14164      4504.130254    0.347913  0.023614  0.697600  13793.000000
71     57500   5884        12712       1081     10393      1763.103366    0.106166  0.110079  0.409700  13793.000000
81     52000   2821        10236       3558     6174       717.050061     0.152445  0.081171  0.325894  13794.000000
43     48500   14749       155         13640    12633      2819.080271    0.464515  0.008065  0.793900  13795.000000
44     91000   6213        13168       631      869        196.116946     0.092250  0.117388  0.418500  13799.000000
55     2000    13056       210         13590    13953      4196.429515    0.460544  0.008693  0.647665  13800.000000
19     95000   2348        10725       3076     4569       463.340440     0.145026  0.086076  0.311824  13801.000000
14     89000   5942        5919        7884     11727      2293.495598    0.230018  0.048336  0.411600  13803.000000
29     65500   11256       12484       1322     11328      2119.664940    0.111868  0.106745  0.565308  13806.000000
48     22500   6916        7573        6234     2026       267.931458     0.198571  0.059655  0.437000  13807.000000
83     70500   11193       11711       2096     9874       1588.390267    0.127881  0.096787  0.563100  13807.000000
33     5500    13266       4970        8839     14539      5287.851790    0.252634  0.041948  0.660200  13809.000000
21     7500    8516        3401        10408    9798       1566.901561    0.298991  0.032252  0.481100  13809.000000
27     85500   6179        5452        8359     3106       333.091445     0.240639  0.045123  0.417600  13811.000000
31     54000   14623       5458        8354     8831       1298.294853    0.240360  0.045177  0.775600  13812.000000
70     60000   11794       4260        9555     6363       754.832778     0.272303  0.037470  0.585600  13815.000000
19     25000   5080        7281        6534     9437       1455.637298    0.203701  0.057705  0.388400  13815.000000
50     6000    11898       4854        8962     13393      3473.188868    0.255575  0.041049  0.589300  13816.000000
20     23500   1194        11530       2287     3626       374.286918     0.131848  0.094682  0.270100  13817.000000
23     28000   12299       289         13529    15696      29537.030635   0.456415  0.009507  0.608100  13818.000000
89     6000    13104       2562        11257    12318      2620.350378    0.329076  0.026505  0.650400  13819.000000
8      80000   10360       13565       254      10576      1832.215182    0.074787  0.125352  0.536300  13819.000000
4      12000   13226       4738        9081     9538       1486.130751    0.259326  0.040338  0.657500  13819.000000
44     75000   7528        6639        7183     3917       399.767626     0.216119  0.053055  0.454200  13822.000000
72     20000   2881        8327        5497     10936      1962.885371    0.184976  0.065198  0.328077  13824.000000
54     10500   12122       12949       875      15018      7041.621085    0.100018  0.113843  0.599000  13824.000000
79     35500   755         12431       1394     1273       223.370552     0.113550  0.106049  0.250385  13825.000000
20     80500   5077        12149       1677     530        169.473250     0.119830  0.102173  0.388300  13826.000000
54     53000   3731        7491        6335     13831      4036.812212    0.200241  0.059111  0.351600  13826.000000
66     90500   12713       10718       3110     10994      1985.441325    0.145559  0.086020  0.627800  13828.000000
9      64000   15460       12455       1376     5915       668.575514     0.112856  0.106357  0.947500  13831.000000
48     90000   12619       12697       1135     5569       609.855393     0.107363  0.109803  0.623100  13832.000000
18     6000    10400       4535        9298     11889      2384.581095    0.265678  0.039175  0.537738  13833.000000
16     83500   12482       13042       793      6512       787.372987     0.097519  0.115443  0.616678  13835.000000
66     73500   10217       6207        7629     6516       787.713598     0.225298  0.050240  0.531803  13836.000000
41     82500   9890        2602        11234    7622       1014.887830    0.328092  0.026755  0.521278  13836.000000
19     4000    11842       1893        11944    10897      1949.550659    0.359806  0.022051  0.587100  13837.000000
74     74500   1011        12915       923      2686       305.925746     0.101388  0.113156  0.262600  13838.000000
81     42000   3069        8571        5268     4297       434.581826     0.181096  0.067301  0.332915  13839.000000
28     37000   4174        12873       967      3084       331.407601     0.102530  0.112488  0.362900  13840.000000
36     64500   7139        1665        12175    9750       1550.237019    0.371522  0.020490  0.442991  13840.000000
48     99500   4115        13724       120      3696       379.061387     0.064526  0.129006  0.361200  13844.000000
84     62500   2416        12045       1800     749        187.329535     0.122368  0.100683  0.313700  13845.000000
51     30000   1107        13199       648      1181       217.262075     0.092881  0.118008  0.266600  13847.000000
51     64500   2473        10253       3594     3926       400.562479     0.152917  0.081339  0.315600  13847.000000
48     32000   3167        10608       3240     313        147.553736     0.147468  0.084858  0.335400  13848.000000
74     24000   1560        5823        8025     7068       897.434551     0.232591  0.047559  0.284500  13848.000000
84     41500   742         5741        8108     797        191.224467     0.234506  0.047055  0.249600  13849.000000
11     92500   11642       433         13416    14404      4966.699071    0.448965  0.010740  0.579900  13849.000000
9      12500   4990        9361        4488     9614       1505.361350    0.168053  0.073502  0.385700  13849.000000
42     34500   1293        13594       257      758        188.336599     0.075217  0.126239  0.273831  13851.000000
41     56000   2219        9856        3996     4911       509.784972     0.159759  0.077542  0.307323  13852.000000
61     76000   4277        11332       2521     3325       349.092760     0.135946  0.092179  0.366100  13853.000000
3      61000   6695        3322        10531    4759       489.807330     0.303015  0.031651  0.431407  13853.000000
71     26500   9035        13783       72       11869      2372.002253    0.058247  0.130370  0.495857  13855.000000
84     14000   3374        684         13172    11228      2080.870837    0.432697  0.013134  0.340630  13856.000000
83     25500   12413       4470        9389     13531      3625.582158    0.267766  0.038769  0.613570  13859.000000
61     91000   2896        8599        5261     3130       335.148225     0.180886  0.067470  0.328440  13860.000000
35     21000   12581       6506        7356     12260      2585.996771    0.219325  0.052191  0.621400  13862.000000
78     11500   10263       7078        6785     12620      2812.307267    0.208300  0.056348  0.533100  13863.000000
69     15000   6915        6428        7435     9886       1591.287735    0.221233  0.051747  0.436954  13863.000000
55     73000   753         4906        8958     3124       334.665910     0.255526  0.041511  0.250300  13864.000000
47     49500   729         13756       109      2114       272.813029     0.062855  0.129644  0.249000  13865.000000
57     99500   251         10963       2902     4047       410.329513     0.142449  0.088369  0.216710  13865.000000
48     35000   2569        6669        7197     3803       389.419179     0.216318  0.053298  0.318419  13866.000000
72     22500   2879        11444       2422     5497       597.719680     0.134216  0.093628  0.328000  13866.000000
89     88000   14231       2934        10932    14141      4468.151397    0.316608  0.029117  0.731100  13866.000000
3      57000   2575        7335        6532     2931       320.720089     0.203687  0.058048  0.318600  13867.000000
5      69500   8403        6073        7794     14071      4354.513907    0.228268  0.049370  0.477900  13867.000000
82     56000   4851        9465        4403     4113       416.654222     0.166422  0.074400  0.381600  13868.000000
31     96500   13928       5081        8789     13782      3947.536341    0.251278  0.042592  0.707500  13870.000000
3      36500   47          13520       350      1628       244.994065     0.080403  0.124311  0.185100  13870.000000
21     56000   334         13602       270      1328       226.394642     0.075995  0.126495  0.224300  13872.000000
49     8500    13650       402         13470    13373      3447.073436    0.452342  0.010427  0.685500  13872.000000
83     36000   4586        5293        8579     5354       575.421667     0.245989  0.043996  0.374050  13872.000000
11     4000    11815       160         13713    12162      2533.351641    0.468907  0.008129  0.586200  13873.000000
14     63500   15056       2046        11827    7937       1081.911175    0.354332  0.023095  0.841700  13873.000000
19     48500   1740        11859       2015     2714       307.636136     0.126233  0.098559  0.291300  13874.000000
13     30500   9818        12162       1715     5665       629.186082     0.120661  0.102369  0.518800  13877.000000
3      27500   1660        10152       3725     4567       463.254284     0.155464  0.080364  0.288200  13877.000000
87     18000   2994        2193        11685    8819       1294.309859    0.348284  0.024094  0.331100  13878.000000
19     85500   417         9163        4718     4714       483.649946     0.171502  0.071901  0.230400  13881.000000
43     48000   11411       602         13281    13261      3327.219302    0.439057  0.012430  0.571100  13883.000000
83     77500   12332       10491       3392     11103      2027.076103    0.149580  0.083658  0.609746  13883.000000
24     74000   15393       4395        9489     14888      6441.993697    0.270146  0.038336  0.926500  13884.000000
59     25000   9659        675         13210    5848       657.877115     0.435765  0.013076  0.513500  13885.000000
74     87000   6237        6297        7589     4094       415.264104     0.224558  0.050872  0.419100  13886.000000
59     80500   9496        10263       3624     4150       419.745129     0.153536  0.081394  0.509189  13887.000000
67     3000    15103       1264        12624    11252      2089.131938    0.396828  0.017449  0.849228  13888.000000
65     11000   7742        6434        7454     8429       1198.266241    0.221676  0.051791  0.459595  13888.000000
42     100000  589         13772       117      3003       326.127787     0.064322  0.130126  0.241162  13889.000000
3      18000   9070        5111        8779     14531      5265.435201    0.250968  0.042828  0.496800  13890.000000
60     70500   12705       5320        8571     9987       1623.733189    0.245770  0.044203  0.627500  13891.000000
45     88000   12749       10044       3848     15528      13554.973097   0.157319  0.079325  0.629200  13892.000000
42     75500   2413        13877       15       1499       237.090006     0.043585  0.132641  0.313650  13892.000000
53     62000   2036        12766       1127     2812       313.729815     0.107203  0.110829  0.301434  13893.000000
11     45500   6816        11075       2818     10250      1715.984383    0.141050  0.089604  0.434600  13893.000000
15     81000   15043       1515        12379    9465       1464.025505    0.383242  0.019356  0.839400  13894.000000
29     38000   11003       6764        7132     14237      4641.454512    0.214957  0.054074  0.556500  13896.000000
47     55500   4735        12523       1374     4420       447.578893     0.112768  0.107205  0.378200  13897.000000
36     20000   5251        7876        6024     11588      2236.121980    0.194513  0.061913  0.392895  13900.000000
31     21000   12573       3570        10331    12267      2589.870076    0.296683  0.033321  0.620900  13901.000000
58     85000   10285       9334        4568     7669       1025.826033    0.169293  0.073244  0.533906  13902.000000
7      59000   722         10652       3251     2183       276.477411     0.147627  0.085280  0.248800  13903.000000
45     9000    12648       2239        11664    15663      24580.076091   0.347192  0.024430  0.625067  13903.000000
58     32500   13440       1265        12638    10333      1742.822157    0.397512  0.017458  0.670200  13903.000000
43     85000   6169        272         13632    14484      5155.729040    0.463918  0.009361  0.417326  13904.000000
26     74500   5952        7541        6364     2473       293.407393     0.200745  0.059446  0.412000  13905.000000
58     92000   13501       12103       1803     5879       663.225957     0.122436  0.101473  0.674700  13906.000000
63     25500   9314        443         13463    8057       1107.205919    0.451937  0.010848  0.504200  13906.000000
74     75500   2612        12695       1212     5110       539.240313     0.109519  0.109766  0.319793  13907.000000
77     12000   14590       5139        8770     12545      2758.403031    0.250670  0.042986  0.772600  13909.000000
31     22500   5715        4736        9174     5933       671.010069     0.262111  0.040322  0.405400  13910.000000
69     100000  10138       4860        9050     9637       1512.996916    0.258551  0.041103  0.529600  13910.000000
38     40000   1712        10599       3313     481        165.001592     0.148534  0.084796  0.289969  13912.000000
84     37500   9210        13158       755      2578       299.909295     0.096630  0.117140  0.501240  13913.000000
9      51500   12676       12541       1373     7194       922.744918     0.112767  0.107431  0.626000  13914.000000
54     53500   6897        3060        10854    14105      4424.265030    0.313893  0.029919  0.436575  13914.000000
74     38000   1766        12904       1010     4008       407.424699     0.103709  0.112973  0.292230  13914.000000
79     49500   2400        9520        4395     5679       631.302380     0.166352  0.074878  0.313421  13915.000000
70     85500   8290        12309       1607     9632       1511.409398    0.118437  0.104271  0.475093  13916.000000
84     25000   12502       2363        11553    13896      4117.508710    0.342275  0.025192  0.617900  13916.000000
52     49000   1112        12225       1691     3296       347.511304     0.120172  0.103082  0.266900  13916.000000
5      15500   10875       2344        11573    15099      7503.503858    0.343284  0.025071  0.552200  13917.000000
15     83000   7533        9277        4641     10421      1772.842351    0.170328  0.072805  0.454300  13918.000000
69     52500   3612        6513        7405     8101       1116.182092    0.220366  0.052225  0.348240  13918.000000
69     7500    8100        6410        7508     9126       1379.637842    0.222645  0.051646  0.469994  13918.000000
8      38500   1720        4020        9901     12080      2486.598264    0.283532  0.036057  0.290367  13921.000000
83     5500    9745        6646        7275     13009      3118.703732    0.217779  0.053118  0.516600  13921.000000
44     80000   6911        10258       3663     3499       362.900095     0.154311  0.081353  0.436800  13921.000000
63     3000    12763       164         13758    12608      2802.802048    0.472686  0.008153  0.630200  13922.000000
41     69500   4342        2264        11658    9748       1548.271256    0.347031  0.024569  0.367800  13922.000000
76     24000   7592        7029        6893     13948      4191.336688    0.210136  0.056033  0.455803  13922.000000
13     32000   5811        11510       2412     3564       369.014635     0.133982  0.094468  0.408000  13922.000000
50     46500   5499        10734       3190     732        186.289228     0.146797  0.086166  0.399581  13924.000000
31     14500   4410        6312        7613     13854      4072.015061    0.225062  0.050994  0.370000  13925.000000
27     3000    10577       536         13389    12676      2854.583141    0.447113  0.011705  0.542865  13925.000000
53     21500   6676        6487        7439     12024      2459.710304    0.221432  0.052035  0.430775  13926.000000
53     3500    13232       2506        11421    12800      2940.544910    0.336025  0.026092  0.657875  13927.000000
51     62000   5312        11942       1987     3747       385.154002     0.125826  0.099565  0.394500  13929.000000
16     28000   5160        9242        4688     13207      3286.247696    0.170883  0.072550  0.390500  13930.000000
6      14000   5899        3460        10471    10412      1768.639768    0.301116  0.032659  0.410300  13931.000000
57     13000   11748       7187        6746     12991      3097.414128    0.207596  0.057008  0.584073  13933.000000
62     55000   13601       6442        7491     8568       1229.049263    0.222287  0.051841  0.681200  13933.000000
2      18000   5000        1171        12762    10151      1681.457390    0.404521  0.016728  0.385900  13933.000000
89     7500    10954       3757        10177    12407      2675.757435    0.292240  0.034490  0.554539  13934.000000
6      58500   15104       10345       3590     5544       605.471311     0.152862  0.082191  0.849300  13935.000000
37     71500   12093       491         13445    12559      2768.017923    0.450633  0.011267  0.597615  13936.000000
8      90500   15181       6457        7479     11733      2295.126589    0.222130  0.051897  0.866900  13936.000000
13     4000    13403       161         13775    14301      4734.568969    0.474243  0.008131  0.667755  13936.000000
20     43000   775         10100       3836     1379       229.175819     0.157197  0.079882  0.251100  13936.000000
14     80000   8158        4656        9281     10058      1645.042996    0.265092  0.039881  0.471668  13937.000000
81     54000   1764        12614       1325     4043       409.954631     0.111882  0.108477  0.292200  13939.000000
17     66000   10972       2488        11452    8591       1234.534459    0.337546  0.026007  0.555300  13940.000000
82     89000   9894        12085       1856     3924       400.265472     0.123683  0.101157  0.521300  13941.000000
32     9000    6715        3974        9968     5343       573.768847     0.285893  0.035778  0.432000  13942.000000
69     41500   5340        6118        7825     6345       751.561451     0.228812  0.049709  0.395300  13943.000000
62     33000   7322        12569       1377     7409       969.723298     0.112866  0.107891  0.448122  13946.000000
69     46000   4483        5905        8041     12219      2562.548010    0.233146  0.048241  0.371800  13946.000000
41     44000   1713        7878        6069     10695      1876.375772    0.195637  0.061922  0.290000  13947.000000
43     20000   10680       5528        8419     14317      4782.102262    0.242172  0.045603  0.545900  13947.000000
83     2000    15334       617         13330    15638      20991.809109   0.441968  0.012579  0.909376  13947.000000
38     12000   5924        6667        7280     10054      1643.693455    0.217863  0.053279  0.411043  13947.000000
9      1000    14454       1180        12771    13632      3751.065000    0.405376  0.016807  0.755600  13951.000000
86     10500   8706        3474        10479    12579      2778.674725    0.301305  0.032760  0.486603  13953.000000
26     75000   1901        11048       2906     942        200.936893     0.142513  0.089343  0.297100  13954.000000
3      49500   4172        3742        10213    4904       508.455357     0.293568  0.034427  0.362732  13955.000000
88     23000   2668        2703        11252    7083       900.660236     0.328774  0.027458  0.321417  13955.000000
14     79500   14908       721         13235    12233      2568.538286    0.437078  0.013446  0.818200  13956.000000
56     61500   7937        2777        11179    11371      2135.959495    0.326134  0.027977  0.465100  13956.000000
2      96500   772         12117       1840     6013       685.883507     0.123240  0.101715  0.251000  13957.000000
30     35500   9562        5104        8853     12980      3083.707979    0.253012  0.042764  0.510913  13957.000000
16     86000   8298        7116        6842     6687       820.871437     0.209361  0.056607  0.475321  13958.000000
71     30000   13064       12643       1315     9140       1381.845819    0.111698  0.108861  0.648060  13958.000000
66     83500   11136       3728        10233    7141       912.581899     0.294234  0.034331  0.560600  13961.000000
9      94500   14723       2529        11432    9303       1419.351930    0.336557  0.026245  0.790800  13961.000000
50     43000   3677        3912        10050    7464       982.826260     0.288767  0.035478  0.350100  13962.000000
70     38000   13339       11838       2125     7155       916.211287     0.128461  0.098292  0.663800  13963.000000
43     36000   9967        3699        10265    12360      2646.324719    0.295152  0.034121  0.523700  13964.000000
81     44500   12196       5256        8709     5739       640.788210     0.249252  0.043741  0.602700  13965.000000
46     56000   11600       1471        12495    13772      3926.151964    0.389756  0.019099  0.578232  13966.000000
84     98500   6999        11419       2551     577        173.301383     0.136421  0.093296  0.439014  13970.000000
86     36000   6408        3598        10372    13022      3127.781110    0.298034  0.033496  0.423424  13970.000000
46     29500   5592        3372        10601    8585       1233.188391    0.305434  0.032038  0.401900  13973.000000
9      8000    13261       2211        11762    12266      2589.187629    0.351584  0.024242  0.659838  13973.000000
32     15500   8241        6361        7614     11525      2204.412389    0.225100  0.051316  0.474082  13975.000000
15     70500   14900       1639        12336    13069      3171.791902    0.380262  0.020310  0.816700  13975.000000
84     21000   3200        695         13282    9611       1504.686063    0.439081  0.013264  0.336200  13977.000000
66     34500   10033       4881        9097     8740       1273.700670    0.259850  0.041276  0.525500  13978.000000
76     31500   10694       8099        5882     10905      1951.273598    0.191726  0.063550  0.546100  13981.000000
70     15500   8662        7798        6183     12376      2657.446685    0.197775  0.061317  0.485300  13981.000000
3      87500   1808        2355        11627    1872       259.117974     0.345640  0.025146  0.294088  13982.000000
52     94500   2127        6528        7457     4128       417.973989     0.221739  0.052329  0.304500  13985.000000
16     93500   13358       11131       2854     6720       827.215994     0.141693  0.090095  0.664709  13985.000000
46     58500   8674        3771        10220    7008       884.537013     0.293740  0.034559  0.485500  13991.000000
20     53500   2262        5891        8103     960        202.132445     0.234408  0.048144  0.308900  13994.000000
63     71000   4224        8042        5952     6063       693.966298     0.192956  0.063164  0.364399  13994.000000
87     37000   6404        6054        7940     1253       222.174685     0.231044  0.049258  0.423383  13994.000000
26     25000   2637        5251        8743     8763       1280.764742    0.249986  0.043722  0.320453  13994.000000
26     51000   4440        10658       3340     4763       490.547072     0.148988  0.085314  0.370800  13998.000000
42     63000   3384        13775       225      1620       244.353799     0.072903  0.130266  0.340900  14000.000000
72     4000    12577       6385        7615     9486       1468.782269    0.225107  0.051448  0.621076  14000.000000
73     24500   9680        2647        11354    6143       710.004469     0.333537  0.027100  0.513900  14001.000000
8      18500   9921        2412        11589    9544       1487.305883    0.344088  0.025530  0.522200  14001.000000
31     51500   6795        12289       1712     7473       984.685354     0.120616  0.104010  0.434000  14001.000000
51     57000   1387        13055       947      5286       563.941540     0.102033  0.115665  0.277275  14002.000000
56     14000   14466       13015       987      11413      2154.474990    0.103031  0.114974  0.756900  14002.000000
3      47500   3024        9806        4196     1952       262.906903     0.163304  0.077183  0.331800  14002.000000
79     43000   6568        6713        7290     6460       775.094911     0.218032  0.053642  0.428200  14003.000000
58     81500   13381       13875       129      10380      1758.134713    0.065192  0.132598  0.665700  14004.000000
32     64500   10299       5596        8408     9224       1402.931795    0.241852  0.046154  0.534500  14004.000000
85     24000   4469        11972       2034     2498       294.975113     0.126656  0.099879  0.371500  14006.000000
7      13500   9611        4063        9943     13730      3880.855166    0.284914  0.036343  0.512400  14006.000000
52     25500   1776        10761       3246     1424       231.836293     0.147591  0.086442  0.292900  14007.000000
59     3000    13319       4724        9284     13163      3245.606519    0.265205  0.040269  0.662400  14008.000000
3      15000   13435       269         13739    11756      2305.158640    0.471363  0.009341  0.669766  14008.000000
26     65000   5011        7822        6187     2229       279.034818     0.197836  0.061475  0.386400  14009.000000
64     22500   11555       2594        11416    5952       673.685722     0.335779  0.026725  0.576500  14010.000000
73     71500   13701       6918        7095     10608      1845.968791    0.214214  0.055188  0.688910  14013.000000
76     68000   13718       8471        5543     10842      1930.110449    0.185965  0.066484  0.690000  14014.000000
6      12000   2380        11818       2199     7499       987.791629     0.130020  0.098098  0.313000  14017.000000
85     48000   2760        12320       1698     3224       341.965402     0.120367  0.104484  0.324000  14018.000000
47     54000   3239        12675       1344     1248       221.801545     0.112180  0.109522  0.337238  14019.000000
2      35000   1115        12241       1778     3328       349.399684     0.122009  0.103360  0.267100  14019.000000
2      43000   7600        9110        4909     3340       350.809082     0.174696  0.071454  0.455953  14019.000000
65     80000   1666        10427       3595     2378       288.081746     0.152938  0.083046  0.288400  14022.000000
1      40500   11927       3439        10583    12598      2796.251468    0.304575  0.032509  0.590200  14022.000000
36     61500   5585        3397        10625    6375       758.197189     0.306124  0.032210  0.401800  14022.000000
76     17000   6361        2631        11393    11431      2160.747519    0.335056  0.026985  0.422154  14024.000000
19     8000    10518       6611        7416     12221      2563.308093    0.220635  0.052816  0.541196  14027.000000
16     4000    9451        1747        12281    14355      4870.537613    0.377065  0.021019  0.507879  14028.000000
67     36000   8730        285         13744    14118      4437.893361    0.471922  0.009485  0.487350  14029.000000
76     98500   15235       2224        11805    10242      1712.664376    0.353541  0.024327  0.879957  14029.000000
69     26500   7181        8271        5761     13292      3365.961771    0.189573  0.064816  0.443939  14032.000000
73     80500   3110        12847       1185     7848       1061.672916    0.108885  0.112030  0.333978  14032.000000
11     83000   10525       10099       3937     12488      2726.690767    0.158801  0.079872  0.541378  14036.000000
66     5500    7674        10901       3137     12971      3075.286736    0.146056  0.087733  0.457874  14038.000000
74     61000   3244        10605       3435     3244       343.639231     0.150280  0.084850  0.337300  14040.000000
57     33000   3657        13453       587      5562       608.297594     0.090743  0.122693  0.349431  14040.000000
31     77500   12798       5810        8233     4324       437.573109     0.237583  0.047500  0.632382  14043.000000
31     74500   7864        11463       2581     5832       656.383258     0.136868  0.093820  0.462799  14044.000000
42     73500   3396        11546       2500     2303       283.163871     0.135562  0.094847  0.341200  14046.000000
47     25500   519         10593       3456     1557       240.293612     0.150686  0.084696  0.236500  14049.000000
87     53000   2965        8014        6035     2494       294.671857     0.194807  0.062923  0.330456  14049.000000
11     43500   12372       10694       3356     8881       1312.275314    0.149172  0.085873  0.611715  14050.000000
54     41500   9989        10590       3460     10737      1891.146043    0.150771  0.084635  0.524300  14050.000000
78     45000   11237       12153       1897     262        139.980323     0.124256  0.102231  0.564800  14050.000000
42     77000   3149        13693       357      3048       328.566464     0.080814  0.128405  0.335025  14050.000000
79     36500   1178        11545       2507     1416       231.543982     0.135613  0.094842  0.269316  14052.000000
55     51500   5582        9955        4097     1892       259.943564     0.161653  0.078450  0.401700  14052.000000
70     16000   11119       12645       1409     9342       1430.000003    0.113936  0.108892  0.560100  14054.000000
68     23500   10861       6754        7300     7511       991.375128     0.218299  0.053963  0.551782  14054.000000
72     68000   7884        11959       2097     3156       337.042246     0.127883  0.099725  0.463400  14056.000000
42     55500   817         13705       352      812        191.929312     0.080504  0.128665  0.253097  14057.000000
1      29500   8065        2323        11734    10595      1841.707768    0.350222  0.024904  0.468603  14057.000000
65     8000    9116        8563        5496     11347      2127.745280    0.184956  0.067259  0.498060  14059.000000
53     66500   1781        9469        4593     1717       249.891920     0.169622  0.074438  0.293090  14062.000000
56     78500   14617       1373        12689    15768      54442.055627   0.400376  0.018345  0.775274  14062.000000
44     84000   2203        7103        6960     5203       552.929907     0.211211  0.056525  0.306931  14063.000000
56     53000   10301       312         13751    13647      3774.630993    0.472440  0.009692  0.534526  14063.000000
43     12500   14115       4891        9175     10650      1861.621823    0.262128  0.041378  0.721480  14066.000000
76     91500   13179       7698        6370     8804       1290.361791    0.200823  0.060447  0.654300  14068.000000
62     26500   14175       2328        11742    13895      4117.176055    0.350506  0.024943  0.726000  14070.000000
84     44500   5055        11902       2168     1439       232.938438     0.129257  0.099098  0.387600  14070.000000
77     12500   9334        1702        12370    13731      3881.212512    0.382773  0.020795  0.504600  14072.000000
11     13500   15088       3584        10489    10153      1681.508395    0.301732  0.033409  0.846367  14073.000000
50     86000   12849       10544       3530     3765       386.392598     0.151954  0.084164  0.635167  14074.000000
5      54000   4130        11197       2877     10493      1797.089205    0.142073  0.090631  0.361811  14074.000000
47     52500   7837        13718       358      2345       285.876614     0.080856  0.128903  0.462000  14076.000000
5      43000   4455        8353        5724     8855       1304.943435    0.188906  0.065406  0.371300  14077.000000
2      85000   796         11667       2410     5943       672.619836     0.133958  0.096284  0.251800  14077.000000
56     69000   12487       3093        10986    11745      2298.870476    0.318835  0.030178  0.616954  14079.000000
24     2000    13851       1026        13053    15042      7205.938858    0.424434  0.015700  0.701029  14079.000000
31     54500   12074       5571        8509     6392       760.124180     0.244442  0.046016  0.596800  14080.000000
37     30000   15080       8           14074    7836       1059.211980    0.498358  0.005020  0.845600  14082.000000
73     22500   6275        4304        9781     9981       1621.866597    0.279559  0.037798  0.420200  14085.000000
65     94000   732         9213        4873     2256       280.654290     0.174219  0.072344  0.249100  14086.000000
16     23500   7265        5224        8864     12126      2514.552723    0.253277  0.043560  0.446128  14088.000000
66     48000   11354       3349        10740    13101      3199.540182    0.310076  0.031907  0.569600  14089.000000
17     89500   7504        1133        12956    9927       1604.920155    0.417909  0.016488  0.453400  14089.000000
4      6500    12929       814         13275    9993       1625.298676    0.438972  0.014156  0.639800  14089.000000
29     99000   14117       3646        10445    10590      1838.440759    0.300224  0.033766  0.721537  14091.000000
66     69000   13760       2305        11787    7735       1041.039933    0.352362  0.024802  0.693586  14092.000000
57     51000   2496        13446       647      1874       259.184166     0.092870  0.122568  0.316200  14093.000000
73     54000   6163        8880        5215     7788       1051.518387    0.180081  0.069658  0.417200  14095.000000
47     53500   2050        12213       1885     1457       233.637053     0.124139  0.102948  0.301838  14098.000000
10     17000   4622        1415        12683    13140      3232.676788    0.400108  0.018634  0.374709  14098.000000
28     64500   6608        13387       712      1837       256.835764     0.094972  0.121357  0.429200  14099.000000
33     90500   2037        8867        5232     2444       291.516859     0.180337  0.069551  0.301448  14099.000000
9      4500    13422       1352        12748    10943      1966.863378    0.404088  0.018160  0.668776  14100.000000
17     44000   2691        4161        9940     3760       386.137015     0.284825  0.036861  0.322160  14101.000000
36     99500   14875       13583       518      9681       1525.243113    0.088356  0.126005  0.812495  14101.000000
8      61000   2055        94          14008    8153       1127.462900    0.492510  0.007211  0.301900  14102.000000
61     57500   7135        10670       3432     1527       238.572762     0.150251  0.085576  0.442900  14102.000000
88     6000    14761       4842        9260     11354      2130.198839    0.264596  0.040973  0.795248  14102.000000
32     14500   6011        5312        8790     10143      1679.331635    0.251284  0.044153  0.413396  14102.000000
85     47500   6471        9786        4318     3913       399.518566     0.165144  0.077042  0.425200  14104.000000
69     70500   14647       12671       1435     10741      1892.946610    0.114664  0.109393  0.778751  14106.000000
36     67500   10774       5776        8330     7774       1048.536537    0.239682  0.047291  0.549100  14106.000000
58     75500   9235        6217        7889     9909       1599.048164    0.230168  0.050316  0.501800  14106.000000
54     73000   6961        3863        10244    15358      9718.409341    0.294475  0.035184  0.438100  14107.000000
63     22500   7060        2386        11722    5666       629.436245     0.349651  0.025356  0.440875  14108.000000
5      57500   5281        2995        11114    11026      1996.969278    0.323398  0.029606  0.393650  14109.000000
83     72500   9825        1983        12128    7287       943.050472     0.368869  0.022653  0.518900  14111.000000
47     22500   9982        1500        12613    12544      2758.303274    0.396295  0.019276  0.524000  14113.000000
26     56500   693         12976       1137     2775       311.483281     0.107404  0.114263  0.247200  14113.000000
43     58000   8154        8411        5703     9534       1484.426867    0.188574  0.065925  0.471506  14114.000000
29     22500   11495       8528        5588     15220      8262.984557    0.186732  0.066936  0.574200  14116.000000
